ECO_CODE,ECOREGION,PROV_CODE,PROVINCE,RLM_CODE,REALM,ALT_CODE,ECO_CODE_X,Lat_Zone,ECOREG
20092.00000000000,Western Arabian Sea,19.00000000000,Somali/Arabian,5.00000000000,Western Indo-Pacific,95.00000000000,92.00000000000,Tropical,20092
20206.00000000000,Western Bassian,56.00000000000,Southeast Australian Shelf,11.00000000000,Temperate Australasia,199.00000000000,206.00000000000,Temperate,20206
20068.00000000000,Western Caribbean,12.00000000000,Tropical Northwestern Atlantic,4.00000000000,Tropical Atlantic,74.00000000000,68.00000000000,Tropical,20068
20174.00000000000,Western Galapagos Islands,44.00000000000,Galapagos,8.00000000000,Tropical Eastern Pacific,162.00000000000,174.00000000000,Tropical,20174
20103.00000000000,Western India,21.00000000000,West and South Indian Shelf,5.00000000000,Western Indo-Pacific,100.00000000000,103.00000000000,Tropical,20103
20050.00000000000,Yellow Sea,8.00000000000,Cold Temperate Northwest Pacific,3.00000000000,Temperate Northern Pacific,49.00000000000,50.00000000000,Temperate,20050
20119.00000000000,Southern Java,27.00000000000,Java Transitional,6.00000000000,Central Indo-Pacific,109.00000000000,119.00000000000,Tropical,20119
20111.00000000000,Western Sumatra,24.00000000000,Andaman,5.00000000000,Western Indo-Pacific,107.00000000000,111.00000000000,Tropical,20111
20142.00000000000,Torres Strait Northern Great Barrier Reef,33.00000000000,Northeast Australian Shelf,6.00000000000,Central Indo-Pacific,137.00000000000,142.00000000000,Tropical,20142
20143.00000000000,Central and Southern Great Barrier Reef,33.00000000000,Northeast Australian Shelf,6.00000000000,Central Indo-Pacific,136.00000000000,143.00000000000,Tropical,20143
20117.00000000000,Sunda Shelf/Java Sea,26.00000000000,Sunda Shelf,6.00000000000,Central Indo-Pacific,115.00000000000,117.00000000000,Tropical,20117
20002.00000000000,North and East Iceland,1.00000000000,Arctic,1.00000000000,Arctic,10.00000000000,2.00000000000,Polar,20002
20020.00000000000,South and West Iceland,2.00000000000,Northern European Seas,2.00000000000,Temperate Northern Atlantic,27.00000000000,20.00000000000,Temperate,20020
20025.00000000000,North Sea,2.00000000000,Northern European Seas,2.00000000000,Temperate Northern Atlantic,32.00000000000,25.00000000000,Temperate,20025
